customer_id,age,occupation_type,employment_tenure_months,city_tier,declared_annual_income,existing_loan_count,existing_loan_types,residence_type,relationship_tenure_years,bureau_score_proxy
CUST003573,37,salaried,97,metro,1908000.0,3,mortgage|personal|home,owned,8.7,671
CUST003574,34,self_employed,97,metro,805000.0,0,,rented,2.8,737
CUST003575,30,salaried,78,metro,935000.0,1,mortgage,owned,2.6,703
CUST003576,21,salaried,3,metro,647000.0,0,,rented,5.2,671
CUST003577,37,salaried,122,metro,943000.0,1,mortgage,owned,0.1,643
CUST003578,36,salaried,79,metro,425000.0,0,,rented,9.9,718
CUST003579,39,salaried,101,metro,603000.0,0,,rented,6.2,605
CUST003580,24,salaried,20,tier3,288000.0,0,,owned,4.8,682
CUST003581,40,salaried,148,metro,1652000.0,1,personal,owned,1.7,756
CUST003582,51,salaried,293,metro,416000.0,0,,rented,2.5,520
CUST003583,35,salaried,62,tier2,354000.0,1,home,owned,1.0,662
CUST003584,34,salaried,41,metro,363000.0,0,,rented,1.8,785
CUST003585,37,salaried,91,tier3,336000.0,0,,rented,0.7,581
CUST003586,51,salaried,199,metro,653000.0,0,,rented,1.0,483
CUST003587,26,salaried,20,tier2,949000.0,0,,owned,1.4,501
CUST003588,36,salaried,140,tier3,444000.0,1,personal,rented,1.4,637
CUST003589,28,salaried,60,metro,722000.0,0,,rented,1.6,831
CUST003590,30,self_employed,69,metro,681000.0,1,auto,owned,0.2,611
CUST003591,34,salaried,76,tier2,511000.0,0,,rented,0.3,654
CUST003592,45,self_employed,77,tier3,1189000.0,1,personal,rented,2.7,659
CUST003593,49,self_employed,236,metro,874000.0,0,,owned,3.1,754
CUST003594,38,salaried,119,tier2,748000.0,0,,owned,0.9,732
CUST003595,31,salaried,93,metro,1279000.0,2,auto|home,owned,0.3,641
CUST003596,54,salaried,208,tier2,456000.0,1,mortgage,owned,2.8,658
CUST003597,31,salaried,36,metro,896000.0,0,,owned,1.3,775
CUST003598,30,salaried,34,tier2,480000.0,1,personal,owned,4.9,531
CUST003599,21,salaried,3,metro,932000.0,0,,rented,4.0,621
CUST003600,46,self_employed,281,tier2,409000.0,0,,rented,1.8,546
CUST003601,42,salaried,180,metro,773000.0,2,auto|personal,rented,10.1,614
CUST003602,54,self_employed,317,tier2,184000.0,3,home|auto|personal,rented,0.3,713
CUST003603,23,self_employed,20,tier2,1581000.0,1,mortgage,rented,1.3,571
CUST003604,46,salaried,78,tier3,583000.0,0,,owned,3.8,862
CUST003605,35,business_owner,116,tier3,132000.0,0,,owned,0.3,739
CUST003606,41,business_owner,186,tier2,459000.0,2,auto|mortgage,rented,0.4,602
CUST003607,21,salaried,3,tier2,295000.0,1,personal,rented,3.3,668
CUST003608,46,salaried,155,metro,1173000.0,0,,owned,4.0,564
CUST003609,41,salaried,151,tier3,467000.0,0,,rented,1.4,522
CUST003610,34,salaried,122,tier2,645000.0,0,,rented,0.7,645
CUST003611,40,salaried,61,tier2,450000.0,0,,rented,0.6,772
CUST003612,28,salaried,65,tier2,532000.0,0,,rented,3.8,553
CUST003613,30,salaried,86,tier3,653000.0,0,,rented,9.2,790
CUST003614,31,self_employed,107,tier3,550000.0,1,mortgage,rented,1.3,663
CUST003615,21,salaried,3,tier3,684000.0,0,,owned,1.5,701
CUST003616,41,salaried,82,tier2,296000.0,1,auto,rented,1.4,686
CUST003617,44,salaried,179,metro,854000.0,1,personal,rented,3.6,724
CUST003618,29,self_employed,40,tier3,389000.0,1,personal,owned,2.1,728
CUST003619,37,self_employed,47,tier2,156000.0,1,home,rented,1.5,635
CUST003620,32,salaried,91,tier2,299000.0,1,auto,owned,3.5,700
CUST003621,37,self_employed,52,tier2,320000.0,1,mortgage,rented,13.7,797
CUST003622,29,salaried,47,tier2,1153000.0,0,,rented,7.0,728
CUST003623,27,self_employed,61,tier2,356000.0,0,,owned,2.4,592
CUST003624,43,salaried,128,tier2,704000.0,1,mortgage,rented,4.4,637
CUST003625,34,salaried,123,tier3,467000.0,1,mortgage,owned,6.4,541
CUST003626,51,self_employed,184,tier3,381000.0,0,,rented,1.2,818
CUST003627,35,business_owner,73,tier2,529000.0,1,auto,rented,3.7,682
CUST003628,27,self_employed,21,metro,683000.0,0,,rented,2.6,553
CUST003629,44,salaried,119,tier2,613000.0,1,personal,rented,4.4,604
CUST003630,40,self_employed,123,tier2,561000.0,1,mortgage,owned,0.7,666
CUST003631,40,salaried,171,tier2,623000.0,1,home,owned,1.1,800
CUST003632,44,self_employed,280,tier3,200000.0,1,home,rented,0.4,662
CUST003633,29,self_employed,23,metro,375000.0,0,,owned,3.4,684
CUST003634,33,salaried,37,metro,605000.0,0,,owned,4.2,590
CUST003635,33,salaried,89,tier3,355000.0,0,,rented,2.1,737
CUST003636,24,salaried,18,tier3,581000.0,1,auto,owned,0.9,797
CUST003637,32,salaried,51,tier2,492000.0,0,,owned,0.5,751
CUST003638,45,salaried,106,metro,801000.0,0,,owned,8.0,458
CUST003639,36,salaried,62,tier2,1085000.0,1,home,owned,3.0,666
CUST003640,24,salaried,19,tier2,383000.0,2,mortgage|home,owned,0.1,534
CUST003641,22,salaried,3,tier2,794000.0,2,mortgage|personal,owned,14.6,740
CUST003642,48,salaried,220,metro,1235000.0,1,mortgage,owned,5.1,661
CUST003643,34,self_employed,66,metro,512000.0,2,home|mortgage,rented,3.3,834
CUST003644,29,salaried,45,tier2,1756000.0,1,personal,owned,7.3,625
CUST003645,32,salaried,71,tier2,471000.0,0,,rented,0.6,686
CUST003646,23,self_employed,9,tier2,408000.0,0,,owned,3.7,618
CUST003647,46,business_owner,251,metro,1774000.0,1,auto,owned,0.9,719
CUST003648,31,salaried,77,metro,1362000.0,1,home,rented,1.0,592
CUST003649,45,salaried,220,metro,598000.0,0,,owned,5.0,564
CUST003650,35,salaried,85,tier3,604000.0,0,,rented,2.5,629
CUST003651,46,business_owner,152,metro,2428000.0,1,personal,owned,2.6,707
CUST003652,37,self_employed,75,tier2,260000.0,0,,rented,1.7,748
CUST003653,41,self_employed,135,tier2,814000.0,2,home|auto,owned,3.9,646
CUST003654,40,self_employed,136,tier3,806000.0,1,auto,owned,1.9,733
CUST003655,39,salaried,102,metro,2628000.0,1,auto,rented,9.4,700
CUST003656,37,salaried,56,tier2,629000.0,0,,owned,0.8,649
CUST003657,33,self_employed,64,tier3,290000.0,1,auto,rented,2.5,647
CUST003658,50,business_owner,77,metro,383000.0,1,auto,rented,0.1,723
CUST003659,27,salaried,29,tier2,610000.0,0,,rented,4.1,852
CUST003660,35,salaried,97,metro,676000.0,1,personal,owned,8.0,743
CUST003661,35,salaried,137,tier3,188000.0,0,,rented,0.6,763
CUST003662,38,business_owner,68,tier2,312000.0,0,,owned,0.6,813
CUST003663,31,salaried,28,metro,1119000.0,0,,owned,5.7,617
CUST003664,37,self_employed,88,tier3,316000.0,1,auto,owned,1.7,718
CUST003665,33,salaried,43,tier2,412000.0,1,personal,owned,2.7,811
CUST003666,22,self_employed,9,tier2,1341000.0,0,,rented,0.2,764
CUST003667,35,self_employed,44,metro,184000.0,0,,rented,1.7,626
CUST003668,26,salaried,50,metro,1038000.0,0,,rented,4.3,608
CUST003669,21,self_employed,3,tier2,180000.0,0,,owned,7.9,801
CUST003670,36,business_owner,116,tier2,227000.0,0,,owned,3.3,717
CUST003671,38,business_owner,163,tier3,302000.0,0,,owned,3.1,707
CUST003672,39,salaried,131,metro,1253000.0,2,home|mortgage,rented,3.5,656
CUST003673,39,self_employed,182,tier2,1024000.0,0,,owned,1.4,815
CUST003674,21,salaried,3,metro,1144000.0,1,home,rented,2.2,692
CUST003675,24,salaried,30,tier2,345000.0,0,,rented,0.3,638
CUST003676,50,salaried,110,metro,1334000.0,1,personal,owned,3.8,762
CUST003677,26,self_employed,30,metro,372000.0,0,,rented,7.9,696
CUST003678,39,salaried,174,metro,818000.0,0,,rented,0.9,758
CUST003679,29,salaried,42,tier2,534000.0,0,,rented,6.8,777
CUST003680,35,salaried,56,metro,1019000.0,1,personal,owned,1.4,791
CUST003681,29,salaried,22,tier3,402000.0,0,,owned,2.8,499
CUST003682,39,salaried,64,metro,778000.0,0,,rented,0.1,726
CUST003683,36,salaried,77,tier2,1180000.0,1,personal,owned,3.5,813
CUST003684,31,self_employed,62,tier2,195000.0,0,,owned,3.4,590
CUST003685,26,salaried,33,metro,837000.0,0,,rented,1.3,859
CUST003686,37,salaried,139,metro,553000.0,0,,owned,7.6,660
CUST003687,25,self_employed,11,metro,844000.0,1,mortgage,owned,4.0,766
CUST003688,38,business_owner,155,tier2,440000.0,0,,owned,2.5,766
CUST003689,56,business_owner,311,tier3,165000.0,2,auto|mortgage,owned,0.5,558
CUST003690,45,self_employed,207,metro,406000.0,0,,owned,0.9,769
CUST003691,40,business_owner,195,tier2,708000.0,1,personal,owned,0.6,699
CUST003692,34,salaried,122,tier2,582000.0,0,,rented,5.3,614
CUST003693,21,business_owner,3,tier2,366000.0,0,,rented,5.2,801
CUST003694,24,business_owner,23,tier2,721000.0,1,personal,rented,1.4,459
CUST003695,45,salaried,227,tier3,266000.0,0,,owned,12.5,599
CUST003696,28,business_owner,68,tier2,410000.0,2,auto|home,rented,2.4,810
CUST003697,29,self_employed,27,tier3,338000.0,0,,rented,2.8,770
CUST003698,33,self_employed,100,metro,325000.0,1,auto,rented,3.8,631
CUST003699,26,business_owner,53,tier3,281000.0,1,home,owned,3.1,590
CUST003700,25,salaried,18,tier3,295000.0,1,personal,rented,4.8,665
CUST003701,34,salaried,95,tier3,267000.0,0,,owned,0.1,690
CUST003702,27,self_employed,59,metro,1065000.0,0,,rented,3.9,649
CUST003703,29,self_employed,52,tier3,509000.0,0,,owned,1.4,681
CUST003704,28,business_owner,34,metro,425000.0,1,auto,rented,5.5,672
CUST003705,39,business_owner,141,tier2,768000.0,1,home,rented,3.0,659
CUST003706,33,self_employed,99,metro,333000.0,0,,rented,5.4,625
CUST003707,33,business_owner,75,tier2,681000.0,1,home,rented,5.8,535
CUST003708,39,salaried,138,tier2,631000.0,1,mortgage,owned,3.2,689
CUST003709,33,business_owner,70,metro,1069000.0,0,,rented,6.3,662
CUST003710,32,salaried,101,metro,1102000.0,2,mortgage|home,rented,3.1,607
CUST003711,38,salaried,145,metro,1364000.0,1,auto,owned,2.2,716
CUST003712,40,salaried,164,tier2,914000.0,0,,rented,3.4,772
CUST003713,33,salaried,78,tier3,582000.0,0,,owned,4.2,697
CUST003714,35,salaried,55,tier2,1257000.0,0,,rented,3.8,655
CUST003715,28,salaried,56,tier3,495000.0,0,,owned,0.5,780
CUST003716,28,self_employed,23,tier3,231000.0,1,auto,owned,2.2,663
CUST003717,41,self_employed,159,metro,606000.0,0,,owned,6.2,771
CUST003718,38,salaried,47,tier2,589000.0,0,,owned,4.8,434
CUST003719,38,self_employed,110,tier2,448000.0,0,,owned,7.9,627
CUST003720,37,salaried,124,metro,638000.0,1,personal,owned,1.3,567
CUST003721,35,salaried,79,tier2,390000.0,0,,rented,0.5,818
CUST003722,40,salaried,107,tier2,741000.0,1,auto,owned,4.6,748
CUST003723,42,salaried,70,tier2,802000.0,0,,owned,6.5,582
CUST003724,42,self_employed,103,tier2,213000.0,0,,owned,3.7,603
CUST003725,34,salaried,76,metro,649000.0,0,,owned,4.0,542
CUST003726,46,self_employed,247,tier3,1104000.0,0,,owned,7.8,670
CUST003727,36,salaried,141,metro,1201000.0,0,,rented,3.3,708
CUST003728,40,self_employed,211,tier3,414000.0,0,,owned,1.5,628
CUST003729,37,business_owner,55,metro,259000.0,0,,rented,7.9,612
CUST003730,36,salaried,70,tier2,665000.0,0,,rented,3.9,688
CUST003731,29,salaried,48,tier2,593000.0,0,,rented,0.5,875
CUST003732,40,salaried,140,metro,609000.0,3,home|mortgage|personal,owned,6.3,656
CUST003733,57,salaried,283,metro,732000.0,1,personal,owned,3.2,744
CUST003734,32,salaried,93,metro,650000.0,0,,rented,7.2,664
CUST003735,35,salaried,87,tier2,298000.0,1,personal,owned,5.4,778
CUST003736,31,business_owner,76,tier3,300000.0,0,,rented,3.9,745
CUST003737,31,business_owner,112,metro,480000.0,2,personal|home,rented,0.7,663
CUST003738,47,salaried,111,tier2,398000.0,0,,owned,3.2,748
CUST003739,29,salaried,69,tier3,428000.0,0,,rented,0.5,798
CUST003740,31,salaried,79,tier2,297000.0,0,,owned,4.3,672
CUST003741,22,salaried,3,tier3,655000.0,1,auto,owned,1.0,674
CUST003742,28,business_owner,84,tier2,1639000.0,0,,rented,1.7,725
CUST003743,21,salaried,3,tier2,930000.0,1,auto,owned,0.6,837
CUST003744,40,salaried,161,metro,1349000.0,2,auto|mortgage,rented,0.7,565
CUST003745,57,salaried,121,metro,1241000.0,2,mortgage|home,owned,6.4,576
CUST003746,32,salaried,38,tier2,705000.0,0,,rented,2.4,818
CUST003747,21,salaried,3,tier3,499000.0,2,mortgage|auto,rented,0.2,642
CUST003748,42,salaried,67,metro,565000.0,2,home|auto,owned,2.7,778
CUST003749,29,self_employed,30,tier3,551000.0,0,,owned,0.5,630
CUST003750,45,salaried,132,metro,1109000.0,3,home|personal|auto,rented,1.6,648
CUST003751,32,business_owner,33,tier2,510000.0,0,,owned,0.8,759
CUST003752,29,salaried,64,tier3,612000.0,0,,owned,6.1,757
CUST003753,33,self_employed,84,tier3,399000.0,0,,owned,2.0,563
CUST003754,41,salaried,60,tier2,490000.0,0,,owned,5.5,694
CUST003755,33,salaried,79,metro,1268000.0,1,auto,rented,2.9,630
CUST003756,31,business_owner,35,metro,483000.0,0,,rented,1.6,730
CUST003757,33,self_employed,44,metro,732000.0,2,mortgage|auto,rented,0.8,671
CUST003758,24,salaried,18,tier3,388000.0,0,,owned,7.8,675
CUST003759,38,salaried,107,metro,972000.0,0,,owned,3.9,585
CUST003760,21,self_employed,3,tier2,95000.0,1,auto,rented,0.6,540
CUST003761,31,business_owner,75,metro,381000.0,0,,owned,3.3,634
CUST003762,41,self_employed,112,tier2,203000.0,0,,rented,1.4,753
CUST003763,37,salaried,111,metro,789000.0,1,auto,owned,3.9,707
CUST003764,39,salaried,92,tier2,979000.0,1,home,owned,7.8,616
CUST003765,34,salaried,103,tier2,747000.0,0,,rented,0.4,740
CUST003766,44,salaried,159,tier3,373000.0,0,,owned,1.4,699
CUST003767,42,salaried,76,tier3,347000.0,1,mortgage,owned,0.5,697
CUST003768,38,self_employed,160,tier2,193000.0,0,,rented,3.0,598
CUST003769,42,salaried,178,metro,1989000.0,1,personal,rented,1.9,854
CUST003770,41,self_employed,67,tier3,167000.0,0,,rented,1.0,735
CUST003771,31,self_employed,75,tier3,425000.0,0,,rented,3.0,830
CUST003772,24,self_employed,29,tier3,108000.0,0,,rented,0.8,611
CUST003773,38,salaried,56,tier2,358000.0,0,,owned,3.6,528
CUST003774,39,salaried,169,metro,865000.0,0,,owned,0.6,557
CUST003775,43,salaried,123,tier3,401000.0,0,,owned,1.4,736
CUST003776,27,salaried,48,metro,869000.0,1,mortgage,rented,3.9,541
CUST003777,27,salaried,56,metro,950000.0,2,auto|mortgage,owned,6.2,802
CUST003778,38,salaried,172,metro,1073000.0,0,,rented,5.8,602
CUST003779,34,salaried,90,tier2,250000.0,1,mortgage,owned,2.3,703
CUST003780,21,salaried,3,metro,495000.0,0,,owned,0.1,714
CUST003781,38,business_owner,78,tier2,234000.0,0,,owned,4.7,640
CUST003782,21,self_employed,3,tier2,283000.0,0,,rented,3.7,665
CUST003783,27,salaried,54,tier2,529000.0,0,,owned,5.6,579
CUST003784,45,business_owner,168,metro,538000.0,0,,owned,3.6,869
CUST003785,49,salaried,246,tier3,332000.0,0,,owned,3.2,739
CUST003786,25,salaried,11,tier2,678000.0,0,,rented,1.4,546
CUST003787,32,self_employed,56,tier2,667000.0,1,home,owned,3.0,545
CUST003788,35,salaried,52,tier2,604000.0,1,mortgage,owned,3.8,740
CUST003789,49,salaried,182,metro,1299000.0,0,,owned,1.7,667
CUST003790,31,salaried,30,tier2,249000.0,0,,rented,6.4,504
CUST003791,31,salaried,50,metro,718000.0,0,,rented,0.9,850
CUST003792,47,self_employed,320,tier3,243000.0,0,,owned,2.0,417
CUST003793,32,salaried,94,metro,567000.0,0,,owned,8.2,651
CUST003794,40,salaried,158,tier3,290000.0,1,personal,owned,0.3,669
CUST003795,23,salaried,6,tier2,616000.0,0,,rented,1.3,581
CUST003796,33,salaried,62,metro,859000.0,2,mortgage|auto,owned,4.0,744
CUST003797,21,salaried,3,tier2,473000.0,1,auto,rented,3.2,739
CUST003798,26,business_owner,13,metro,1139000.0,2,home|mortgage,owned,0.2,705
CUST003799,41,self_employed,132,tier3,482000.0,0,,rented,7.5,661
CUST003800,34,salaried,125,tier3,288000.0,1,personal,owned,1.4,741
CUST003801,32,self_employed,41,tier2,226000.0,1,personal,owned,6.7,674
CUST003802,29,salaried,75,tier2,723000.0,0,,owned,2.5,556
CUST003803,33,salaried,47,tier3,305000.0,0,,rented,1.8,779
CUST003804,37,salaried,62,tier2,1410000.0,1,auto,rented,9.4,825
CUST003805,42,salaried,82,tier2,716000.0,0,,owned,2.6,650
CUST003806,21,self_employed,3,metro,390000.0,0,,rented,1.2,702
CUST003807,28,business_owner,63,metro,1038000.0,1,mortgage,rented,5.1,664
CUST003808,36,salaried,123,tier2,948000.0,0,,owned,7.6,524
CUST003809,34,salaried,68,tier2,211000.0,0,,rented,0.7,619
CUST003810,38,self_employed,195,tier3,312000.0,3,personal|home|mortgage,rented,0.5,764
CUST003811,37,salaried,111,tier2,941000.0,0,,owned,1.3,690
CUST003812,32,salaried,77,tier2,1199000.0,1,auto,rented,6.2,847
CUST003813,30,business_owner,89,tier2,215000.0,2,auto|personal,rented,0.4,760
CUST003814,33,self_employed,113,tier3,129000.0,0,,rented,1.3,656
CUST003815,44,business_owner,203,tier2,653000.0,1,mortgage,owned,3.9,753
CUST003816,29,salaried,26,tier3,572000.0,0,,rented,1.1,675
CUST003817,34,salaried,119,metro,917000.0,2,auto|home,owned,0.0,520
CUST003818,36,salaried,66,tier2,613000.0,0,,owned,0.0,762
CUST003819,47,business_owner,292,tier3,100000.0,0,,owned,4.2,714
CUST003820,32,salaried,59,tier3,410000.0,0,,owned,2.1,875
CUST003821,42,salaried,70,metro,823000.0,0,,owned,4.8,620
CUST003822,44,salaried,111,tier2,487000.0,0,,rented,0.2,759
CUST003823,34,self_employed,95,metro,377000.0,1,auto,owned,11.9,626
CUST003824,33,self_employed,76,metro,1011000.0,0,,rented,14.5,615
CUST003825,32,self_employed,100,tier3,396000.0,1,mortgage,rented,1.4,875
CUST003826,32,salaried,84,tier3,311000.0,1,personal,owned,0.8,508
CUST003827,41,self_employed,99,metro,514000.0,0,,rented,1.3,690
CUST003828,36,salaried,99,tier3,371000.0,0,,rented,1.6,849
CUST003829,36,salaried,128,tier2,496000.0,0,,owned,9.6,554
CUST003830,25,salaried,37,tier3,610000.0,0,,rented,1.4,647
CUST003831,27,salaried,32,tier3,649000.0,3,auto|home|mortgage,owned,0.4,749
CUST003832,52,salaried,297,tier3,748000.0,0,,rented,2.2,559
CUST003833,33,business_owner,41,tier3,570000.0,2,auto|home,owned,4.0,697
CUST003834,28,salaried,53,tier3,412000.0,1,personal,rented,4.5,621
CUST003835,46,salaried,212,tier2,2336000.0,2,auto|mortgage,owned,6.8,788
CUST003836,37,self_employed,102,metro,771000.0,2,personal|auto,rented,3.7,785
CUST003837,39,self_employed,52,metro,871000.0,0,,rented,1.6,649
CUST003838,33,salaried,93,tier3,450000.0,1,mortgage,owned,7.4,384
CUST003839,32,self_employed,60,metro,267000.0,0,,rented,4.5,689
CUST003840,33,salaried,43,tier3,493000.0,1,personal,rented,1.3,784
CUST003841,23,salaried,7,metro,1735000.0,0,,rented,3.7,715
CUST003842,34,self_employed,130,tier3,1321000.0,2,personal|auto,rented,1.8,703
CUST003843,37,salaried,61,tier2,558000.0,1,mortgage,owned,2.1,716
CUST003844,49,salaried,172,tier3,531000.0,1,personal,owned,0.2,637
CUST003845,35,salaried,139,tier3,570000.0,1,personal,owned,0.1,623
CUST003846,21,salaried,3,tier2,1496000.0,2,auto|mortgage,rented,1.3,645
CUST003847,34,salaried,86,tier2,396000.0,0,,owned,3.0,645
CUST003848,56,business_owner,271,metro,1429000.0,1,home,owned,7.1,753
CUST003849,41,salaried,74,tier3,451000.0,1,auto,owned,0.4,614
CUST003850,28,business_owner,52,tier3,306000.0,0,,rented,1.9,652
CUST003851,39,salaried,63,metro,648000.0,0,,owned,0.1,672
CUST003852,29,self_employed,28,metro,341000.0,0,,rented,0.9,621
CUST003853,24,salaried,9,tier2,726000.0,0,,rented,1.8,539
CUST003854,32,salaried,78,metro,449000.0,1,auto,owned,10.0,747
CUST003855,35,salaried,54,tier3,493000.0,0,,owned,0.1,571
CUST003856,21,salaried,3,metro,1123000.0,1,personal,rented,0.8,706
CUST003857,25,business_owner,38,tier3,915000.0,0,,rented,1.7,737
CUST003858,35,self_employed,48,tier3,540000.0,0,,owned,6.2,817
CUST003859,31,self_employed,99,tier3,709000.0,0,,owned,0.3,871
CUST003860,38,salaried,96,tier2,505000.0,0,,owned,0.3,807
CUST003861,25,salaried,27,metro,1023000.0,2,mortgage|auto,rented,1.0,600
CUST003862,40,self_employed,55,tier3,63000.0,0,,owned,1.4,662
CUST003863,25,self_employed,12,tier2,358000.0,1,mortgage,rented,4.5,716
CUST003864,48,salaried,236,tier3,504000.0,0,,owned,2.2,683
CUST003865,21,self_employed,3,metro,805000.0,2,mortgage|personal,rented,0.9,677
CUST003866,26,salaried,14,metro,416000.0,0,,owned,1.0,751
CUST003867,38,business_owner,92,tier3,231000.0,1,auto,owned,2.3,700
CUST003868,48,salaried,171,tier3,393000.0,0,,rented,2.7,746
CUST003869,37,salaried,55,metro,675000.0,2,mortgage|auto,owned,5.7,586
CUST003870,39,business_owner,145,tier2,606000.0,1,home,rented,1.4,731
CUST003871,35,salaried,91,metro,785000.0,2,personal|mortgage,owned,1.7,512
CUST003872,26,salaried,35,tier2,612000.0,0,,rented,2.3,789
CUST003873,31,salaried,87,metro,722000.0,2,auto|personal,rented,2.7,646
CUST003874,25,salaried,22,metro,1480000.0,0,,owned,3.9,564
CUST003875,24,business_owner,29,metro,506000.0,0,,owned,1.2,638
CUST003876,38,self_employed,114,metro,264000.0,0,,owned,2.9,730
CUST003877,26,salaried,29,tier2,2119000.0,0,,owned,2.4,576
CUST003878,37,business_owner,131,metro,348000.0,0,,owned,1.0,608
CUST003879,24,self_employed,24,tier2,570000.0,0,,rented,12.8,652
CUST003880,37,business_owner,49,tier2,371000.0,0,,owned,2.3,763
CUST003881,31,salaried,100,tier2,966000.0,1,mortgage,rented,0.0,456
CUST003882,46,salaried,243,tier2,855000.0,1,auto,rented,0.5,729
CUST003883,37,salaried,73,metro,533000.0,0,,rented,8.4,665
CUST003884,44,salaried,155,metro,817000.0,2,personal|auto,rented,3.6,759
CUST003885,28,self_employed,64,tier3,1192000.0,1,home,rented,0.4,674
CUST003886,35,salaried,134,tier3,303000.0,1,auto,owned,5.6,810
CUST003887,27,salaried,41,tier3,543000.0,0,,owned,3.9,725
CUST003888,31,self_employed,27,tier3,199000.0,0,,rented,2.4,579
CUST003889,32,salaried,84,tier2,582000.0,0,,owned,0.6,726
CUST003890,29,salaried,25,tier3,226000.0,0,,owned,13.8,732
CUST003891,25,self_employed,33,tier2,383000.0,2,auto|home,rented,4.0,600
CUST003892,23,business_owner,18,tier3,420000.0,0,,rented,3.4,613
CUST003893,21,salaried,3,tier3,717000.0,1,home,rented,0.1,470
CUST003894,26,business_owner,23,tier3,652000.0,0,,rented,1.4,728
CUST003895,40,self_employed,154,tier2,494000.0,0,,owned,0.8,674
CUST003896,22,self_employed,8,metro,358000.0,1,mortgage,owned,2.0,635
CUST003897,24,salaried,14,metro,574000.0,0,,rented,0.5,595
CUST003898,49,self_employed,115,metro,2406000.0,0,,owned,3.1,616
CUST003899,29,self_employed,35,tier3,252000.0,1,personal,rented,4.3,725
CUST003900,37,salaried,145,tier2,564000.0,0,,owned,1.9,702
CUST003901,40,business_owner,122,metro,1166000.0,0,,owned,7.0,630
CUST003902,40,business_owner,165,tier2,812000.0,1,mortgage,owned,7.3,575
CUST003903,22,salaried,6,metro,793000.0,0,,owned,1.5,629
CUST003904,33,self_employed,118,tier2,856000.0,0,,rented,1.3,585
CUST003905,22,salaried,6,metro,1156000.0,0,,owned,0.9,665
CUST003906,54,self_employed,113,tier2,441000.0,1,personal,owned,0.4,690
CUST003907,22,self_employed,4,tier2,819000.0,0,,rented,5.1,611
CUST003908,26,salaried,12,tier2,355000.0,0,,owned,1.9,834
CUST003909,26,salaried,44,tier3,557000.0,0,,owned,2.7,582
CUST003910,23,salaried,15,metro,1258000.0,0,,owned,3.9,504
CUST003911,45,business_owner,221,tier2,674000.0,1,mortgage,owned,0.4,614
CUST003912,54,salaried,263,metro,293000.0,0,,owned,0.1,629
CUST003913,31,business_owner,101,tier2,523000.0,0,,owned,0.0,875
CUST003914,24,salaried,30,tier2,330000.0,3,auto|home|mortgage,rented,1.0,642
CUST003915,21,salaried,3,tier2,1073000.0,1,mortgage,owned,1.6,521
CUST003916,33,business_owner,52,tier3,293000.0,0,,owned,0.1,683
CUST003917,32,salaried,35,metro,1624000.0,1,mortgage,rented,0.3,615
CUST003918,29,salaried,56,tier3,260000.0,1,auto,owned,1.1,525
CUST003919,36,salaried,126,metro,1055000.0,0,,owned,3.1,712
CUST003920,38,salaried,115,tier2,603000.0,1,auto,rented,0.6,730
CUST003921,37,salaried,76,tier3,1525000.0,0,,rented,1.1,687
CUST003922,32,salaried,88,tier2,1081000.0,1,mortgage,owned,1.0,630
CUST003923,26,self_employed,31,tier3,268000.0,0,,rented,2.8,621
CUST003924,40,salaried,88,tier3,1167000.0,0,,rented,1.0,598
CUST003925,35,salaried,125,metro,1015000.0,0,,rented,0.9,539
CUST003926,42,salaried,144,tier3,486000.0,0,,owned,0.4,788
CUST003927,41,salaried,92,tier3,395000.0,2,auto|mortgage,owned,4.1,899
CUST003928,23,business_owner,10,tier2,535000.0,1,mortgage,rented,0.5,562
CUST003929,23,salaried,13,metro,248000.0,0,,owned,2.3,625
CUST003930,28,salaried,39,metro,867000.0,2,auto|mortgage,rented,9.5,557
CUST003931,26,salaried,18,tier3,580000.0,1,auto,owned,4.9,760
CUST003932,41,business_owner,162,tier3,301000.0,1,auto,owned,2.1,563
CUST003933,37,self_employed,128,tier3,252000.0,0,,owned,8.6,742
CUST003934,43,self_employed,68,metro,756000.0,2,personal|auto,rented,1.9,668
CUST003935,38,business_owner,120,metro,328000.0,0,,owned,2.6,666
CUST003936,36,self_employed,105,tier2,481000.0,2,mortgage|personal,rented,1.1,777
CUST003937,44,business_owner,115,metro,528000.0,0,,rented,0.8,623
CUST003938,38,salaried,85,metro,320000.0,1,home,owned,10.6,680
CUST003939,35,self_employed,87,metro,526000.0,0,,owned,9.8,545
CUST003940,46,business_owner,147,metro,1089000.0,0,,owned,5.2,435
CUST003941,35,business_owner,148,metro,640000.0,0,,rented,0.4,775
CUST003942,32,salaried,66,tier3,340000.0,0,,owned,1.0,599
CUST003943,28,self_employed,75,metro,747000.0,0,,rented,1.6,784
CUST003944,40,salaried,101,tier2,560000.0,1,mortgage,rented,0.1,648
CUST003945,44,self_employed,221,tier2,183000.0,0,,owned,4.8,670
CUST003946,34,salaried,86,tier3,273000.0,0,,owned,4.3,648
CUST003947,45,salaried,200,tier3,424000.0,0,,owned,0.6,631
CUST003948,21,self_employed,3,tier2,373000.0,1,auto,rented,1.9,459
CUST003949,34,salaried,83,tier2,1040000.0,2,home|personal,rented,0.9,601
CUST003950,34,salaried,81,tier2,1006000.0,0,,owned,0.3,569
CUST003951,29,salaried,78,tier2,351000.0,3,home|mortgage|personal,owned,1.0,626
